,lambda,train_mse_0,test_mse_0,train_mse_1,test_mse_1,train_mse_2,test_mse_2,train_mse_3,test_mse_3,train_mse_4,test_mse_4,train_mse_5,test_mse_5,train_mse_6,test_mse_6,train_mse_7,test_mse_7,train_mse_8,test_mse_8,train_mse_9,test_mse_9,train_mse_10,test_mse_10,train_mse_11,test_mse_11,train_mse_12,test_mse_12,train_mse_13,test_mse_13,train_mse_14,test_mse_14,train_mse_15,test_mse_15,train_mse_16,test_mse_16,train_mse_17,test_mse_17,train_mse_18,test_mse_18,train_mse_19,test_mse_19,train_mse_20,test_mse_20,train_mse_21,test_mse_21,train_mse_22,test_mse_22,train_mse_23,test_mse_23,train_mse_24,test_mse_24,train_mse_25,test_mse_25,train_mse_26,test_mse_26,train_mse_27,test_mse_27,train_mse_28,test_mse_28,train_mse_29,test_mse_29,train_mse_30,test_mse_30
10,6.866488450042998e-08,0.006375814403072144,0.006378738337804812,0.0033257041579802917,0.0033399387514903454,0.003191852961460877,0.003211978900461357,0.0028800143249015395,0.002903912053712268,0.0026481121298241772,0.0026850283739810426,0.0025290702925195503,0.002577501481005824,0.00237679934283867,0.0024301813980895193,0.0022412383311364976,0.002288690434838855,0.00214670326494425,0.002193861089524563,0.0020612202911868627,0.002115294541346888,0.0020019940649828203,0.0020550488388502946,0.0019680737415522973,0.002016693370169526,0.001950117764007398,0.001999139567068444,0.0019334931180720986,0.001984978304683964,0.0019122396890627938,0.001964902962690966,0.0018896162371733302,0.0019422736955263698,0.0018692726448666153,0.0019219860596348553,0.0018527027048855012,0.0019068654045075594,0.0018400314717118085,0.0018977084771507947,0.0018310593248056842,0.0018930643930443075,0.001824649974064805,0.0018902326750029363,0.0018198188237839568,0.0018875643006680842,0.001815694998836644,0.0018843050806325507,0.0018120733023142689,0.0018808416478313533,0.0018086856513790824,0.0018773234423193484,0.0018051413811544983,0.0018734724731481404,0.0018008896656274119,0.0018688787160889744,0.001795906432020529,0.001863841184543807,0.0017900978182829035,0.0018583752310038896,0.0017835768356581582,0.001852572127255631,0.0017769089512776753,0.0018468503848703198
11,1.0481131341546874e-07,0.006375814403078414,0.006378738337811085,0.0033257041579985006,0.003339938750259352,0.0031918529625285922,0.0032119778715250305,0.0028800144202912317,0.0029039066900398997,0.002648114962864493,0.0026849421603379188,0.002529210940311239,0.0025775196419749215,0.0023782883296399175,0.0024318189287397163,0.002242517312242289,0.0022900986613853106,0.002148324774219058,0.00219545505727512,0.002062828265357753,0.0021167101524358052,0.002003497017567879,0.0020565519019777544,0.001969488011821788,0.0020181803175462996,0.001951417940407121,0.0020004487555564535,0.00193508000408542,0.0019865600136803525,0.0019143606816347022,0.0019669795106036407,0.001891951071163003,0.0019446919095351314,0.0018714711541219775,0.0019243144907884785,0.0018547148053969815,0.0019089102321219146,0.0018417774869191887,0.001899355006931687,0.001832702662304457,0.0018944703687472665,0.0018263681058797309,0.00189169197197487,0.0018217554969672794,0.0018893725936433685,0.0018178281764494326,0.0018864038137769157,0.0018143137997999193,0.0018830428458178436,0.001810965968714331,0.0018795175007494565,0.0018075125924473946,0.001875739938493479,0.0018033890971801067,0.0018711997073871487,0.0017985462209055662,0.001866233380880268,0.0017929157339294892,0.001860961808110313,0.0017865520015020939,0.0018553027242477877,0.0017800469635538545,0.00184969747725632
12,1.5998587196060574e-07,0.006375814403093025,0.006378738337825695,0.003325704158040982,0.003339938748395034,0.0031918529661535354,0.003211975517141013,0.002880014657473692,0.002903894095594402,0.0026481215987430324,0.002684787972681739,0.002529438627551324,0.0025775465572204634,0.002380585778990483,0.0024343453979631603,0.0022445186281739157,0.0022923091039669754,0.002150855822133576,0.0021979499879907923,0.00206537071949699,0.002118965036403744,0.0020058920053012937,0.0020589655464335168,0.0019717593235519864,0.0020205267249024843,0.0019535452664122908,0.002002531320222061,0.0019376220190270507,0.001989084020602918,0.0019176937879471097,0.0019701242912537288,0.0018956472231582383,0.0019484150069547293,0.0018750685749145657,0.001928140070644365,0.0018580271158284464,0.0019122416514647596,0.0018447369738746819,0.0019021051244126786,0.0018354858171578624,0.001896722244612306,0.0018291984798178937,0.0018940439671879853,0.0018249468365317996,0.001892230838966985,0.0018213366385007607,0.0018898532615439629,0.0018180725167067692,0.0018867906674071527,0.0018148128655337623,0.0018833655745015478,0.0018114815803824888,0.0018796407782703777,0.0018075380215598058,0.001875122445023652,0.0018029320215658807,0.0018702471845679965,0.0017974996247951181,0.0018651382830402175,0.001791409746497822,0.0018596992334987254,0.0017850856307410924,0.0018542414721947314
13,2.442053094548655e-07,0.006375814403127065,0.006378738337859735,0.003325704158140045,0.00333993874558354,0.0031918529733241433,0.003211972748396328,0.0028800152300165545,0.002903874314421251,0.002648136348499642,0.0026845682788111534,0.0025298443035138922,0.0025776072747393567,0.002384147302946603,0.002438255027534457,0.0022476714937166497,0.002295745888417553,0.0021548446620719467,0.0022018997947603315,0.002069460868854045,0.0021226286213093435,0.0020097150495618594,0.002062804828878031,0.001975436005024085,0.0020242876036894505,0.001957121397178743,0.002006062855939969,0.0019417447188374883,0.001993176560218926,0.0019229637691293966,0.001975276253485179,0.0019016383475074586,0.001954254318176992,0.001881050777822857,0.0019343084710797876,0.001863560671605573,0.0019178689411164594,0.0018497033444660753,0.0019067960382255355,0.0018402048452647243,0.0019008192219019467,0.0018338761736140323,0.001897849895270714,0.0018299568389927752,0.001896440709190338,0.001826876928485421,0.0018949717845721165,0.001824165385760428,0.0018927488032989969,0.0018211331049317828,0.0018895736766010025,0.0018178886972985188,0.0018858594756278554,0.0018142931975117266,0.001881642852092706,0.00181000075096163,0.0018769200234795146,0.0018047628696469822,0.0018716615062141263,0.0017989844989240854,0.001866445594216728,0.0017930773751021277,0.0018615106359161585
14,3.727593720314938e-07,0.0063758144032063785,0.006378738337939049,0.003325704158370988,0.0033399387413717875,0.003191852998342093,0.0032119650059038414,0.0028800166096201282,0.002903847688135941,0.002648176930111334,0.0026841171565050812,0.0025307728293453373,0.002577399958577266,0.002389697986806269,0.0024443485718744426,0.002252678584351746,0.002301198725730592,0.0021612478881175854,0.0022082077418214057,0.0020761947309271356,0.0021286700750753826,0.0020159091120943253,0.002068893126399323,0.0019824730942156815,0.002030713280980134,0.001964479050945469,0.002012111947059896,0.0019492998850038669,0.0019997531130973947,0.0019324198448827593,0.0019844550780911277,0.0019128244740430288,0.001965176820981475,0.0018925468954183963,0.0019452673807079913,0.0018749621119699758,0.0019285413701867226,0.0018609983375466293,0.0019162197553264277,0.001852534296279297,0.0019099509355414521,0.0018459129838886534,0.001906171287260544,0.0018420686654373694,0.0019045120052025046,0.0018397870876509417,0.001904199058026647,0.0018368664995626973,0.0019023318333190326,0.0018344446267044689,0.0018999911916393066,0.0018306994879858235,0.0018965004970240417,0.0018286363309035585,0.0018945363717676022,0.0018252403373174623,0.0018906398461634802,0.0018212454882340669,0.0018861027058541598,0.0018167112609086614,0.00188160081409528,0.0018116337776687343,0.0018766932446250563
15,5.689866029018304e-07,0.006375814403391175,0.006378738338123845,0.0033257041589092712,0.0033399387351287398,0.0031918530298984844,0.003211960456573082,0.0028800195368066774,0.0029038165102507917,0.002648246501333394,0.002683326650477839,0.002532486432777926,0.0025767677707326797,0.0023983863632625496,0.002453817522802081,0.002263079433747196,0.0023108042928363646,0.0021745567152610633,0.00222082674252317,0.002089518553210802,0.002140051082156256,0.002028987612286872,0.0020801539081565174,0.0019993628264655832,0.0020464812719449936,0.0019838190975857923,0.0020296546090210416,0.0019755319648613943,0.0020223848200526815,0.0019589202872221413,0.0020078757605763555,0.001942986800156398,0.00199192583609852,0.0019220268485495896,0.001971553486572338,0.0019051784823371169,0.001956065964281128,0.0018930165724996503,0.0019464908335540894,0.0018825946124086247,0.0019373413152859707,0.001875003503428244,0.0019315252899007288,0.0018707023578333475,0.0019288634745900572,0.0018672940086447618,0.0019268377566141874,0.0018639409564856612,0.0019245810653595538,0.001863357635779298,0.0019247707916172467,0.00186128717411943,0.0019235069659374348,0.001859280422067634,0.0019213686797142113,0.0018559697734327342,0.0019181891255764826,0.0018518918552217836,0.001913915511703626,0.0018481703961895693,0.0019100221703913331,0.001843408140675832,0.0019048021524524328
16,8.685113737513521e-07,0.006375814403821742,0.006378738338554411,0.0033257041605869913,0.0033399363689021024,0.0031918531373068882,0.0032119529638130286,0.0028800272394213346,0.0029037650386679764,0.0026483805740774593,0.002682241167458595,0.002536472009484438,0.002578220147811624,0.002416527468718176,0.0024723072075771,0.002290335988917572,0.002338243971363866,0.002224306157371732,0.002268943064410243,0.0021415878753161424,0.0021872095375585275,0.002074559105060718,0.002121612255705241,0.0020364789708061303,0.0020824602756244095,0.002017170573179466,0.002061730543123945,0.002006325068173936,0.002049448403291864,0.0019976677087786715,0.0020408255080360807,0.0019861838621218985,0.002030623012370148,0.001972458609012412,0.0020179131114315815,0.0019532996561395766,0.001999038182436088,0.0019347265027737774,0.0019804564497037944,0.0019186751612539708,0.0019649206790072265,0.001911206394667101,0.001958933025461883,0.001905803776350219,0.0019550831093205537,0.0018997296216668729,0.0019501829273190746,0.0018985941205586407,0.00195036374902926,0.0018964513763513155,0.0019491717929955414,0.0018957728180523403,0.0019492080426255023,0.0018956223837120363,0.001949494309606306,0.0018964079281791168,0.0019510912716693529,0.0018920354657218873,0.0019460458434408447,0.001888342821599665,0.0019412642860468586,0.0018846196636254902,0.0019372741074185496
17,1.3257113655901108e-06,0.0063758144048249405,0.0063787383395576104,0.00332570416365664,0.003339936357380456,0.003191853387917188,0.0032119306808821094,0.0028800439779521052,0.002903704708052952,0.0026486576110407367,0.002680600070130114,0.0025485426233016486,0.0025876928933082155,0.0024659925826121423,0.0025101778220680644,0.0023407999040952017,0.0023889592451727566,0.0022720326622805544,0.002316900836391315,0.002210476677644025,0.00225088057423323,0.00213627186386719,0.0021770472462002755,0.0020841878587278683,0.0021244989385119594,0.002061328775988089,0.0021014355809241695,0.002050382706741692,0.0020902912060514396,0.0020448118885070714,0.002085274927790755,0.002041093674163406,0.002082938432773327,0.00202549747078784,0.0020676889868906792,0.002014979469920264,0.002058219527297307,0.001995191548580162,0.0020385786910011713,0.00197731279442984,0.0020210570055187844,0.001965749731856784,0.002010147484804913,0.001954825593207243,0.002000109208832123,0.0019472316657716312,0.0019935422293601876,0.0019465043515254315,0.0019937800642913376,0.0019448770296042264,0.0019927359836632704,0.0019454725270744225,0.001994499626086617,0.0019450510714187374,0.001994962464918865,0.001946182989249507,0.001996573440254671,0.0019477818754510263,0.0019985431569003644,0.001948203513649546,0.001999502293031338,0.0019468373378630625,0.001998618431981477
18,2.0235896477251557e-06,0.006375814407162344,0.006378738341895014,0.0033257041706916076,0.003339936342143998,0.0031918539690372833,0.0032119031380262652,0.002880078586375303,0.0029036508054873836,0.0026491053220361687,0.0026785868302943465,0.0025672403820435944,0.002604465642193646,0.0025070068242427626,0.0025484666031517353,0.002420911497990272,0.0024667314544260335,0.0023518585923818338,0.0023976344100947373,0.0022758867107238673,0.00231722973066723,0.0022212259969184686,0.0022598698265250167,0.002161827421948479,0.0021996070984356382,0.0021269161624999987,0.0021642675714287824,0.00210899217793249,0.0021463266107858217,0.002098304504995851,0.002135592286593965,0.0020954911343301,0.0021331226930074378,0.002091516149428926,0.002130396500682801,0.0020882422826718457,0.002130015255845931,0.0020741191159308952,0.002115539137198598,0.002059883579498287,0.0021011096435845375,0.0020414091741477935,0.0020830884451160476,0.0020251899769459605,0.0020672883137908046,0.0020125415866043416,0.0020554411974962445,0.0020051223481054627,0.0020487804631411414,0.0020019682561976285,0.0020465642030223366,0.0019986697766448272,0.002043886506972222,0.0020003423235164367,0.0020466252060658235,0.0020002296740932166,0.0020473512292077346,0.0020035067669075678,0.0020514692978726603,0.0020047810908123504,0.0020532507356051674,0.002006286352113552,0.002055865794551926
19,3.088843596477485e-06,0.0063758144126083854,0.006378738347341054,0.003325704186903902,0.0033399363243630915,0.0031918551275188062,0.0032118629816583464,0.002880162435596043,0.002903576496698821,0.0026500919324550856,0.002675878120410153,0.0025832018146684024,0.0026146939518481545,0.0025369443518041823,0.0025756776484647955,0.002482213693382224,0.0025224747345727228,0.0024239873800021338,0.0024653459137116127,0.0023491192538725686,0.0023907687645418492,0.002288348048841245,0.0023263394504944948,0.0022397714330695266,0.0022758356739160162,0.0021933438269793595,0.0022289910659737894,0.0021656323389133716,0.0022010383281973476,0.002152938496269722,0.0021883548168044617,0.0021513826604589227,0.0021863446617313522,0.002151015199178222,0.0021873607820350255,0.002152389786068111,0.0021891072870777657,0.002149677060848571,0.002188162332871326,0.0021429940605556955,0.00218258136455853,0.00213189564372279,0.002170193479668786,0.002118504697554255,0.002157239049464647,0.0021016489666557557,0.0021407865137169587,0.0020878857627727792,0.002127823604929734,0.0020754415577283305,0.0021155510399289003,0.002066410598180398,0.0021074013919761526,0.0020624624880271713,0.00210338497150624,0.0020598341295708584,0.0021009967313890317,0.0020609480828772666,0.002102948577255475,0.002061004892934463,0.002103905118029706,0.0020636562841791833,0.002107012105106895
20,4.71486636345739e-06,0.006375814425297395,0.006378738360030063,0.0033257042389825964,0.003339954229295837,0.0031918580915598115,0.003211770057900118,0.002880360395018944,0.0029035971886411716,0.0026517305543257486,0.0026748028269408895,0.002590247117704102,0.002619652555334479,0.002555871977096945,0.0025891718804589084,0.0025146645773188167,0.0025510792471801188,0.0024699340813923248,0.002507658846046287,0.0024205542604463846,0.002458621732921658,0.0023588737019670032,0.002395882423187566,0.002310068910342749,0.002343853568956129,0.0022811779938135906,0.00231457515577273,0.0022472863849373388,0.002278907950646052,0.0022233772047904558,0.0022545023665536215,0.0022128260582756558,0.002243504393963261,0.002205437188506934,0.0022364141273405577,0.002207058568833426,0.0022382929090784265,0.0022088441628901052,0.0022402553410736663,0.002213214320667783,0.0022451686750481563,0.002215676398565887,0.002248236165324955,0.0022131556854290387,0.0022463415582177062,0.0022061346401145024,0.002239588318336389,0.0021962268063147276,0.0022319215308670495,0.0021851996296531353,0.0022227825709179726,0.0021692976838418488,0.002206111513851858,0.0021573663234912078,0.0021946555964483193,0.0021497973919893665,0.002187999934854863,0.002143509695614919,0.0021817540443853194,0.0021414572514828097,0.0021801757178701764,0.002140146970825739,0.0021791343309101523
